x;y;layer1;layer2;voltage1;voltage2;current
3746.3;4217.28;TOP_LAYER;GND;0.000725636;0.000720276;0.039717
3746.3;4217.28;GND;POWER;0.000720276;0.000724209;-0.00224166
3746.3;4217.28;POWER;BOTTOM_LAYER;0.000724209;0.000724512;-0.00224166
3752.21;3527.32;TOP_LAYER;GND;0.00133847;0.00133275;0.0424022
3752.21;3527.32;GND;POWER;0.00133275;0.0013246;0.00464447
3752.21;3527.32;POWER;BOTTOM_LAYER;0.0013246;0.00132398;0.00464447
3755.16;4007.64;TOP_LAYER;GND;0.00087651;0.000872156;0.0322631
3755.16;4007.64;GND;POWER;0.000872156;0.000854864;0.00985487
3755.16;4007.64;POWER;BOTTOM_LAYER;0.000854864;0.000853534;0.00985487
3768.39;3704.49;TOP_LAYER;GND;0.00118631;0.00118913;-0.0208702
3768.39;3704.49;GND;POWER;0.00118913;0.0011798;0.00531497
3768.39;3704.49;POWER;BOTTOM_LAYER;0.0011798;0.00117908;0.00531497
3768.39;3736.97;TOP_LAYER;GND;0.00116378;0.00116801;-0.0313354
3768.39;3736.97;GND;POWER;0.00116801;0.00114773;0.0115567
3768.39;3736.97;POWER;BOTTOM_LAYER;0.00114773;0.00114617;0.0115567
3770.91;4184.8;TOP_LAYER;GND;0.000720085;0.000720276;-0.00140981
3770.91;4184.8;GND;POWER;0.000720276;0.000713055;0.00411533
3770.91;4184.8;POWER;BOTTOM_LAYER;0.000713055;0.0007125;0.00411533
3770.91;4217.28;TOP_LAYER;GND;0.000710488;0.000720276;-0.0725196
3770.91;4217.28;GND;POWER;0.000720276;0.000696549;0.0135226
3770.91;4217.28;POWER;BOTTOM_LAYER;0.000696549;0.000694724;0.0135226
3774.85;3618.86;TOP_LAYER;GND;0.00126436;0.00126539;-0.0076377
3774.85;3618.86;GND;POWER;0.00126539;0.00126891;-0.00200739
3774.85;3618.86;POWER;BOTTOM_LAYER;0.00126891;0.00126918;-0.00200739
3775.83;3662.16;TOP_LAYER;GND;11.9536;11.9536;-0
3775.83;3662.16;GND;POWER;11.9536;11.9536;-1.01241e-12
3775.83;3662.16;POWER;BOTTOM_LAYER;11.9536;11.9536;1.31613e-11
3776.81;4099.17;TOP_LAYER;GND;0.000820208;0.000822392;-0.0161811
3776.81;4099.17;GND;POWER;0.000822392;0.000817435;0.00282519
3776.81;4099.17;POWER;BOTTOM_LAYER;0.000817435;0.000817054;0.00282519
3777.8;4141.49;TOP_LAYER;GND;11.9538;11.9538;-0
3777.8;4141.49;GND;POWER;11.9538;11.9538;1.0124e-11
3777.8;4141.49;POWER;BOTTOM_LAYER;11.9538;11.9538;1.31613e-11
3783.7;3297.99;TOP_LAYER;GND;0.00147055;0.00147102;-0.00353327
3783.7;3297.99;GND;POWER;0.00147102;0.00147238;-0.000774183
3783.7;3297.99;POWER;BOTTOM_LAYER;0.00147238;0.00147249;-0.000774183
3783.7;3337.36;TOP_LAYER;GND;0.00147055;0.00147022;0.00238218
3783.7;3337.36;GND;POWER;0.00147022;0.00146937;0.000490455
3783.7;3337.36;POWER;BOTTOM_LAYER;0.00146937;0.0014693;0.000490455
3783.7;3376.73;TOP_LAYER;GND;0.00146491;0.00146424;0.00493938
3783.7;3376.73;GND;POWER;0.00146424;0.00146293;0.000744442
3783.7;3376.73;POWER;BOTTOM_LAYER;0.00146293;0.00146283;0.000744442
3783.7;4365.9;TOP_LAYER;GND;0.000610152;0.000611151;-0.00740026
3783.7;4365.9;GND;POWER;0.000611151;0.000610527;0.000355726
3783.7;4365.9;POWER;BOTTOM_LAYER;0.000610527;0.000610479;0.000355726
3783.7;4405.27;TOP_LAYER;GND;0.000603815;0.000603891;-0.000561829
3783.7;4405.27;GND;POWER;0.000603891;0.0006043;-0.000232916
3783.7;4405.27;POWER;BOTTOM_LAYER;0.0006043;0.000604331;-0.000232916
3783.7;4444.64;TOP_LAYER;GND;0.000600401;0.000600425;-0.000178442
3783.7;4444.64;GND;POWER;0.000600425;0.000600946;-0.000296845
3783.7;4444.64;POWER;BOTTOM_LAYER;0.000600946;0.000600986;-0.000296845
3790.59;3485.98;TOP_LAYER;GND;0.00139686;0.00138932;0.0559089
3790.59;3485.98;GND;POWER;0.00138932;0.00138459;0.00269338
3790.59;3485.98;POWER;BOTTOM_LAYER;0.00138459;0.00138423;0.00269338
3790.59;3511.57;TOP_LAYER;GND;0.00138485;0.00138932;-0.0330632
3790.59;3511.57;GND;POWER;0.00138932;0.00136601;0.0132857
3790.59;3511.57;POWER;BOTTOM_LAYER;0.00136601;0.00136421;0.0132857
3790.59;3753.7;TOP_LAYER;GND;0.00114877;0.0011478;0.00723249
3790.59;3753.7;GND;POWER;0.0011478;0.00114947;-0.000952382
3790.59;3753.7;POWER;BOTTOM_LAYER;0.00114947;0.0011496;-0.000952382
3790.59;3779.29;TOP_LAYER;GND;0.0011016;0.00110346;-0.0137789
3790.59;3779.29;GND;POWER;0.00110346;0.00110692;-0.00197721
3790.59;3779.29;POWER;BOTTOM_LAYER;0.00110692;0.00110719;-0.00197721
3792.02;3460.39;TOP_LAYER;GND;0.0014242;0.00142216;0.0151391
3792.02;3460.39;GND;POWER;0.00142216;0.0014214;0.000429745
3792.02;3460.39;POWER;BOTTOM_LAYER;0.0014214;0.00142134;0.000429745
3792.02;3537.16;TOP_LAYER;GND;0.00135122;0.00135161;-0.00294018
3792.02;3537.16;GND;POWER;0.00135161;0.00134339;0.0046857
3792.02;3537.16;POWER;BOTTOM_LAYER;0.00134339;0.00134276;0.0046857
3792.02;3559.8;TOP_LAYER;GND;0.00135122;0.00135161;-0.00294018
3792.02;3559.8;GND;POWER;0.00135161;0.00134339;0.0046857
3792.02;3559.8;POWER;BOTTOM_LAYER;0.00134339;0.00134276;0.0046857
3792.02;3704.49;TOP_LAYER;GND;0.00118198;0.00118026;0.0127339
3792.02;3704.49;GND;POWER;0.00118026;0.00117917;0.000620858
3792.02;3704.49;POWER;BOTTOM_LAYER;0.00117917;0.00117908;0.000620858
3792.02;3728.11;TOP_LAYER;GND;0.00114877;0.0011478;0.00723249
3792.02;3728.11;GND;POWER;0.0011478;0.00114947;-0.000952382
3792.02;3728.11;POWER;BOTTOM_LAYER;0.00114947;0.0011496;-0.000952382
3792.02;3804.88;TOP_LAYER;GND;0.0010572;0.00105858;-0.0102126
3792.02;3804.88;GND;POWER;0.00105858;0.00106125;-0.00152193
3792.02;3804.88;POWER;BOTTOM_LAYER;0.00106125;0.00106145;-0.00152193
3793.55;3966.3;TOP_LAYER;GND;0.000904306;0.000908693;-0.0325044
3793.55;3966.3;GND;POWER;0.000908693;0.000913554;-0.00277007
3793.55;3966.3;POWER;BOTTOM_LAYER;0.000913554;0.000913928;-0.00277007
3793.55;3991.89;TOP_LAYER;GND;0.000904306;0.000894935;0.0694357
3793.55;3991.89;GND;POWER;0.000894935;0.000879029;0.00906505
3793.55;3991.89;POWER;BOTTOM_LAYER;0.000879029;0.000877806;0.00906505
3793.55;4234.01;TOP_LAYER;GND;0.000685556;0.000683641;0.0141903
3793.55;4234.01;GND;POWER;0.000683641;0.000693932;-0.00586525
3793.55;4234.01;POWER;BOTTOM_LAYER;0.000693932;0.000694724;-0.00586525
3793.55;4259.6;TOP_LAYER;GND;0.000685556;0.000683641;0.0141903
3793.55;4259.6;GND;POWER;0.000683641;0.000666276;0.00989689
3793.55;4259.6;POWER;BOTTOM_LAYER;0.000666276;0.00066494;0.00989689
3794.53;3940.71;TOP_LAYER;GND;0.000960931;0.000958037;0.021436
3794.53;3940.71;GND;POWER;0.000958037;0.000956025;0.00114711
3794.53;3940.71;POWER;BOTTOM_LAYER;0.000956025;0.00095587;0.00114711
3794.53;4017.48;TOP_LAYER;GND;0.000891118;0.000894935;-0.02828
3794.53;4017.48;GND;POWER;0.000894935;0.000879029;0.00906505
3794.53;4017.48;POWER;BOTTOM_LAYER;0.000879029;0.000877806;0.00906505
3794.53;4040.12;TOP_LAYER;GND;0.000865102;0.000862569;0.0187673
3794.53;4040.12;GND;POWER;0.000862569;0.000847348;0.00867531
3794.53;4040.12;POWER;BOTTOM_LAYER;0.000847348;0.000846177;0.00867531
3794.53;4184.8;TOP_LAYER;GND;0.000714846;0.000711735;0.0230454
3794.53;4184.8;GND;POWER;0.000711735;0.000712445;-0.000404332
3794.53;4184.8;POWER;BOTTOM_LAYER;0.000712445;0.0007125;-0.000404332
3794.53;4208.42;TOP_LAYER;GND;0.00071393;0.000711735;0.0162559
3794.53;4208.42;GND;POWER;0.000711735;0.000712445;-0.000404332
3794.53;4208.42;POWER;BOTTOM_LAYER;0.000712445;0.0007125;-0.000404332
3794.53;4285.19;TOP_LAYER;GND;0.000636966;0.000641868;-0.0363147
3794.53;4285.19;GND;POWER;0.000641868;0.00064751;-0.00321595
3794.53;4285.19;POWER;BOTTOM_LAYER;0.00064751;0.000647944;-0.00321595
3810.72;3821.61;TOP_LAYER;GND;0.0010572;0.00105858;-0.0102126
3810.72;3821.61;GND;POWER;0.00105858;0.00105628;0.00131022
3810.72;3821.61;POWER;BOTTOM_LAYER;0.00105628;0.0010561;0.00131022
3812.69;3443.66;TOP_LAYER;GND;0.00144965;0.0014484;0.0092284
3812.69;3443.66;GND;POWER;0.0014484;0.00145585;-0.00424654
3812.69;3443.66;POWER;BOTTOM_LAYER;0.00145585;0.00145642;-0.00424654
3813.23;4301.93;TOP_LAYER;GND;0.000636966;0.000632888;0.0302173
3813.23;4301.93;GND;POWER;0.000632888;0.000619973;0.00736046
3813.23;4301.93;POWER;BOTTOM_LAYER;0.000619973;0.00061898;0.00736046
3815.2;3923.97;TOP_LAYER;GND;0.000960931;0.000963178;-0.0166488
3815.2;3923.97;GND;POWER;0.000963178;0.000959562;0.00206097
3815.2;3923.97;POWER;BOTTOM_LAYER;0.000959562;0.000959283;0.00206097
3823.07;3297.99;TOP_LAYER;GND;0.00148062;0.0014812;-0.00428722
3823.07;3297.99;GND;POWER;0.0014812;0.00148273;-0.000870585
3823.07;3297.99;POWER;BOTTOM_LAYER;0.00148273;0.00148285;-0.000870585
3823.07;3337.36;TOP_LAYER;GND;0.00148062;0.00148023;0.00289632
3823.07;3337.36;GND;POWER;0.00148023;0.00147905;0.000673564
3823.07;3337.36;POWER;BOTTOM_LAYER;0.00147905;0.00147896;0.000673564
3823.07;3376.73;TOP_LAYER;GND;0.00147366;0.00147282;0.00619826
3823.07;3376.73;GND;POWER;0.00147282;0.00147101;0.00102986
3823.07;3376.73;POWER;BOTTOM_LAYER;0.00147101;0.00147088;0.00102986
3823.07;4365.9;TOP_LAYER;GND;0.000602711;0.000602803;-0.000684082
3823.07;4365.9;GND;POWER;0.000602803;0.000605139;-0.00133094
3823.07;4365.9;POWER;BOTTOM_LAYER;0.000605139;0.000605318;-0.00133094
3823.07;4405.27;TOP_LAYER;GND;0.000595325;0.000595391;-0.000491838
3823.07;4405.27;GND;POWER;0.000595391;0.000596737;-0.000767047
3823.07;4405.27;POWER;BOTTOM_LAYER;0.000596737;0.00059684;-0.000767047
3823.07;4444.64;TOP_LAYER;GND;0.000591347;0.000591396;-0.000360207
3823.07;4444.64;GND;POWER;0.000591396;0.000592462;-0.000607694
3823.07;4444.64;POWER;BOTTOM_LAYER;0.000592462;0.000592544;-0.000607694
3836.31;3821.61;TOP_LAYER;GND;0.0010572;0.00105575;0.0107527
3836.31;3821.61;GND;POWER;0.00105575;0.00105608;-0.000187296
3836.31;3821.61;POWER;BOTTOM_LAYER;0.00105608;0.0010561;-0.000187296
3838.28;3443.66;TOP_LAYER;GND;0.00144965;0.00145295;-0.0244648
3838.28;3443.66;GND;POWER;0.00145295;0.00145618;-0.00183988
3838.28;3443.66;POWER;BOTTOM_LAYER;0.00145618;0.00145642;-0.00183988
3838.82;4301.93;TOP_LAYER;GND;0.00061432;0.000614692;-0.00275515
3838.82;4301.93;GND;POWER;0.000614692;0.000618674;-0.00226916
3838.82;4301.93;POWER;BOTTOM_LAYER;0.000618674;0.00061898;-0.00226916
3840.79;3923.97;TOP_LAYER;GND;0.000966898;0.000963178;0.0275609
3840.79;3923.97;GND;POWER;0.000963178;0.000959562;0.00206097
3840.79;3923.97;POWER;BOTTOM_LAYER;0.000959562;0.000959283;0.00206097
3861.9;3821.61;TOP_LAYER;GND;0.00104186;0.00104246;-0.00445912
3861.9;3821.61;GND;POWER;0.00104246;0.00104865;-0.0035246
3861.9;3821.61;POWER;BOTTOM_LAYER;0.00104865;0.00104912;-0.0035246
3862.44;3297.99;TOP_LAYER;GND;0.00149441;0.00149493;-0.00389071
3862.44;3297.99;GND;POWER;0.00149493;0.00149631;-0.000784901
3862.44;3297.99;POWER;BOTTOM_LAYER;0.00149631;0.00149641;-0.000784901
3862.44;3337.36;TOP_LAYER;GND;0.00149441;0.00149404;0.00270505
3862.44;3337.36;GND;POWER;0.00149404;0.00149264;0.000795282
3862.44;3337.36;POWER;BOTTOM_LAYER;0.00149264;0.00149254;0.000795282
3862.44;3376.73;TOP_LAYER;GND;0.00148824;0.0014877;0.00401693
3862.44;3376.73;GND;POWER;0.0014877;0.00148506;0.0015033
3862.44;3376.73;POWER;BOTTOM_LAYER;0.00148506;0.00148486;0.0015033
3862.44;4365.9;TOP_LAYER;GND;0.0005888;0.000589133;-0.00246345
3862.44;4365.9;GND;POWER;0.000589133;0.000592894;-0.00214348
3862.44;4365.9;POWER;BOTTOM_LAYER;0.000592894;0.000593183;-0.00214348
3862.44;4405.27;TOP_LAYER;GND;0.000582974;0.000583095;-0.000901022
3862.44;4405.27;GND;POWER;0.000583095;0.000585333;-0.00127568
3862.44;4405.27;POWER;BOTTOM_LAYER;0.000585333;0.000585506;-0.00127568
3862.44;4444.64;TOP_LAYER;GND;0.000579311;0.000579398;-0.000643077
3862.44;4444.64;GND;POWER;0.000579398;0.000581166;-0.00100752
3862.44;4444.64;POWER;BOTTOM_LAYER;0.000581166;0.000581302;-0.00100752
3863.87;3443.66;TOP_LAYER;GND;0.00147443;0.0014753;-0.00650303
3863.87;3443.66;GND;POWER;0.0014753;0.00147268;0.00149405
3863.87;3443.66;POWER;BOTTOM_LAYER;0.00147268;0.00147248;0.00149405
3864.41;4301.93;TOP_LAYER;GND;0.000598252;0.000597843;0.00302816
3864.41;4301.93;GND;POWER;0.000597843;0.000604346;-0.00370588
3864.41;4301.93;POWER;BOTTOM_LAYER;0.000604346;0.000604846;-0.00370588
3866.38;3923.97;TOP_LAYER;GND;0.000963807;0.000963875;-0.000503269
3866.38;3923.97;GND;POWER;0.000963875;0.000961218;0.00151438
3866.38;3923.97;POWER;BOTTOM_LAYER;0.000961218;0.000961013;0.00151438
3879.61;3705.47;TOP_LAYER;GND;0.00110585;0.00111237;-0.0483139
3879.61;3705.47;GND;POWER;0.00111237;0.00113914;-0.0152568
3879.61;3705.47;POWER;BOTTOM_LAYER;0.00113914;0.0011412;-0.0152568
3880.6;3558.82;TOP_LAYER;GND;0.00145131;0.00144915;0.0159531
3880.6;3558.82;GND;POWER;0.00144915;0.00141531;0.019289
3880.6;3558.82;POWER;BOTTOM_LAYER;0.00141531;0.00141271;0.019289
3882.13;4185.78;TOP_LAYER;GND;0.000618742;0.000620701;-0.0145068
3882.13;4185.78;GND;POWER;0.000620701;0.000629333;-0.0049201
3882.13;4185.78;POWER;BOTTOM_LAYER;0.000629333;0.000629997;-0.0049201
3882.57;3728.11;TOP_LAYER;GND;0.00108956;0.00108916;0.00299906
3882.57;3728.11;GND;POWER;0.00108916;0.00109266;-0.0019959
3882.57;3728.11;POWER;BOTTOM_LAYER;0.00109266;0.00109293;-0.0019959
3882.57;3804.88;TOP_LAYER;GND;0.00104186;0.00104246;-0.00445912
3882.57;3804.88;GND;POWER;0.00104246;0.00104286;-0.000226534
3882.57;3804.88;POWER;BOTTOM_LAYER;0.00104286;0.00104289;-0.000226534
3883.11;3605.08;TOP_LAYER;GND;11.9536;11.9536;0.00433653
3883.11;3605.08;GND;POWER;11.9536;11.9536;0.00433653
3883.11;3605.08;POWER;BOTTOM_LAYER;11.9536;11.9536;-1.31613e-11
3883.11;3632.64;TOP_LAYER;GND;11.9536;11.9536;0.00120697
3883.11;3632.64;GND;POWER;11.9536;11.9536;0.00120697
3883.11;3632.64;POWER;BOTTOM_LAYER;11.9536;11.9536;1.31613e-11
3883.11;3660.19;TOP_LAYER;GND;11.9536;11.9536;0.00581827
3883.11;3660.19;GND;POWER;11.9536;11.9536;0.00581827
3883.11;3660.19;POWER;BOTTOM_LAYER;11.9536;11.9536;1.31613e-11
3883.11;3753.7;TOP_LAYER;GND;0.00108614;0.00108916;-0.0223292
3883.11;3753.7;GND;POWER;0.00108916;0.00109266;-0.0019959
3883.11;3753.7;POWER;BOTTOM_LAYER;0.00109266;0.00109293;-0.0019959
3883.11;3779.29;TOP_LAYER;GND;0.00106285;0.00106504;-0.0162396
3883.11;3779.29;GND;POWER;0.00106504;0.00106928;-0.00241182
3883.11;3779.29;POWER;BOTTOM_LAYER;0.00106928;0.0010696;-0.00241182
3883.11;4039.13;TOP_LAYER;GND;0.000912203;0.000908123;0.030232
3883.11;4039.13;GND;POWER;0.000908123;0.000900551;0.00431537
3883.11;4039.13;POWER;BOTTOM_LAYER;0.000900551;0.000899969;0.00431537
3883.55;3460.39;TOP_LAYER;GND;0.00147377;0.00147251;0.00931875
3883.55;3460.39;GND;POWER;0.00147251;0.00147788;-0.00305986
3883.55;3460.39;POWER;BOTTOM_LAYER;0.00147788;0.00147829;-0.00305986
3883.55;3485.98;TOP_LAYER;GND;0.00148128;0.00147267;0.0638486
3883.55;3485.98;GND;POWER;0.00147267;0.00146302;0.00549843
3883.55;3485.98;POWER;BOTTOM_LAYER;0.00146302;0.00146228;0.00549843
3883.55;3511.57;TOP_LAYER;GND;0.00147257;0.00147267;-0.000713993
3883.55;3511.57;GND;POWER;0.00147267;0.00146302;0.00549843
3883.55;3511.57;POWER;BOTTOM_LAYER;0.00146302;0.00146228;0.00549843
3883.55;3537.16;TOP_LAYER;GND;0.00145609;0.00144915;0.0514153
3883.55;3537.16;GND;POWER;0.00144915;0.00144332;0.00332556
3883.55;3537.16;POWER;BOTTOM_LAYER;0.00144332;0.00144287;0.00332556
3885.08;4208.42;TOP_LAYER;GND;0.00061579;0.000620701;-0.0363832
3885.08;4208.42;GND;POWER;0.000620701;0.000629333;-0.0049201
3885.08;4208.42;POWER;BOTTOM_LAYER;0.000629333;0.000629997;-0.0049201
3885.08;4285.19;TOP_LAYER;GND;0.000598252;0.000599897;-0.0121892
3885.08;4285.19;GND;POWER;0.000599897;0.000599831;3.78486e-05
3885.08;4285.19;POWER;BOTTOM_LAYER;0.000599831;0.000599825;3.78486e-05
3885.63;4085.39;TOP_LAYER;GND;11.9538;11.9538;9.93242e-05
3885.63;4085.39;GND;POWER;11.9538;11.9538;9.93242e-05
3885.63;4085.39;POWER;BOTTOM_LAYER;11.9538;11.9538;1.31613e-11
3885.63;4112.95;TOP_LAYER;GND;11.9538;11.9538;6.79809e-05
3885.63;4112.95;GND;POWER;11.9538;11.9538;6.7981e-05
3885.63;4112.95;POWER;BOTTOM_LAYER;11.9538;11.9538;1.31613e-11
3885.63;4140.51;TOP_LAYER;GND;11.9538;11.9538;7.26909e-05
3885.63;4140.51;GND;POWER;11.9538;11.9538;7.26909e-05
3885.63;4140.51;POWER;BOTTOM_LAYER;11.9538;11.9538;1.31613e-11
3886.07;3940.71;TOP_LAYER;GND;0.000963807;0.000963875;-0.000503269
3886.07;3940.71;GND;POWER;0.000963875;0.000962118;0.00100109
3886.07;3940.71;POWER;BOTTOM_LAYER;0.000962118;0.000961983;0.00100109
3886.07;3966.3;TOP_LAYER;GND;0.000939335;0.000940232;-0.00664277
3886.07;3966.3;GND;POWER;0.000940232;0.000937067;0.00180372
3886.07;3966.3;POWER;BOTTOM_LAYER;0.000937067;0.000936824;0.00180372
3886.07;3991.89;TOP_LAYER;GND;0.000939335;0.000931811;0.0557454
3886.07;3991.89;GND;POWER;0.000931811;0.000917703;0.00804093
3886.07;3991.89;POWER;BOTTOM_LAYER;0.000917703;0.000916617;0.00804093
3886.07;4017.48;TOP_LAYER;GND;0.000930886;0.000931811;-0.00685187
3886.07;4017.48;GND;POWER;0.000931811;0.000917703;0.00804093
3886.07;4017.48;POWER;BOTTOM_LAYER;0.000917703;0.000916617;0.00804093
3886.07;4234.01;TOP_LAYER;GND;0.00060128;0.000604352;-0.0227621
3886.07;4234.01;GND;POWER;0.000604352;0.000613869;-0.00542356
3886.07;4234.01;POWER;BOTTOM_LAYER;0.000613869;0.000614601;-0.00542356
3886.07;4259.6;TOP_LAYER;GND;0.00060128;0.000604352;-0.0227621
3886.07;4259.6;GND;POWER;0.000604352;0.000613869;-0.00542356
3886.07;4259.6;POWER;BOTTOM_LAYER;0.000613869;0.000614601;-0.00542356
3901.81;3297.99;TOP_LAYER;GND;0.00151135;0.00151181;-0.00344899
3901.81;3297.99;GND;POWER;0.00151181;0.00151301;-0.000684614
3901.81;3297.99;POWER;BOTTOM_LAYER;0.00151301;0.00151311;-0.000684614
3901.81;3337.36;TOP_LAYER;GND;0.00151135;0.00151103;0.0023577
3901.81;3337.36;GND;POWER;0.00151103;0.00150965;0.000782689
3901.81;3337.36;POWER;BOTTOM_LAYER;0.00150965;0.00150955;0.000782689
3901.81;3376.73;TOP_LAYER;GND;0.00150585;0.00150563;0.00164655
3901.81;3376.73;GND;POWER;0.00150563;0.00150297;0.00151651
3901.81;3376.73;POWER;BOTTOM_LAYER;0.00150297;0.00150277;0.00151651
3901.81;3416.1;TOP_LAYER;GND;0.00149882;0.00149772;0.00812869
3901.81;3416.1;GND;POWER;0.00149772;0.0014928;0.00280177
3901.81;3416.1;POWER;BOTTOM_LAYER;0.0014928;0.00149243;0.00280177
3901.81;4365.9;TOP_LAYER;GND;0.000572863;0.000573148;-0.00211038
3901.81;4365.9;GND;POWER;0.000573148;0.000577892;-0.0027037
3901.81;4365.9;POWER;BOTTOM_LAYER;0.000577892;0.000578257;-0.0027037
3901.81;4405.27;TOP_LAYER;GND;0.000567806;0.000567972;-0.00122886
3901.81;4405.27;GND;POWER;0.000567972;0.00057113;-0.00179958
3901.81;4405.27;POWER;BOTTOM_LAYER;0.00057113;0.000571372;-0.00179958
3901.81;4444.64;TOP_LAYER;GND;0.000564458;0.000564597;-0.00102954
3901.81;4444.64;GND;POWER;0.000564597;0.000567321;-0.00155239
3901.81;4444.64;POWER;BOTTOM_LAYER;0.000567321;0.000567531;-0.00155239
3906.19;3462.36;TOP_LAYER;GND;0.00148128;0.00148407;-0.020667
3906.19;3462.36;GND;POWER;0.00148407;0.00147871;0.00305925
3906.19;3462.36;POWER;BOTTOM_LAYER;0.00147871;0.00147829;0.00305925
3907.17;3802.91;TOP_LAYER;GND;0.00103724;0.00103775;-0.00374414
3907.17;3802.91;GND;POWER;0.00103775;0.00104252;-0.00272297
3907.17;3802.91;POWER;BOTTOM_LAYER;0.00104252;0.00104289;-0.00272297
3908.7;3942.67;TOP_LAYER;GND;0.000965402;0.000965394;5.83889e-05
3908.7;3942.67;GND;POWER;0.000965394;0.000962227;0.00180533
3908.7;3942.67;POWER;BOTTOM_LAYER;0.000962227;0.000961983;0.00180533
3909.69;4283.23;TOP_LAYER;GND;0.000586595;0.000586481;0.000837338
3909.69;4283.23;GND;POWER;0.000586481;0.000598872;-0.00706199
3909.69;4283.23;POWER;BOTTOM_LAYER;0.000598872;0.000599825;-0.00706199
3910.67;3632.64;TOP_LAYER;GND;11.9536;11.9536;0.0010778
3910.67;3632.64;GND;POWER;11.9536;11.9536;0.0010778
3910.67;3632.64;POWER;BOTTOM_LAYER;11.9536;11.9536;1.31613e-11
3913.19;4112.95;TOP_LAYER;GND;11.9538;11.9538;2.97718e-05
3913.19;4112.95;GND;POWER;11.9538;11.9538;2.97719e-05
3913.19;4112.95;POWER;BOTTOM_LAYER;11.9538;11.9538;1.31613e-11
3931.78;3462.36;TOP_LAYER;GND;0.00150886;0.00151322;-0.0323229
3931.78;3462.36;GND;POWER;0.00151322;0.00150381;0.00536142
3931.78;3462.36;POWER;BOTTOM_LAYER;0.00150381;0.00150309;0.00536142
3932.76;3802.91;TOP_LAYER;GND;0.00103526;0.00103568;-0.003121
3932.76;3802.91;GND;POWER;0.00103568;0.00103865;-0.00169244
3932.76;3802.91;POWER;BOTTOM_LAYER;0.00103865;0.00103888;-0.00169244
3934.29;3942.67;TOP_LAYER;GND;0.000964828;0.000964627;0.00149312
3934.29;3942.67;GND;POWER;0.000964627;0.000960299;0.00246639
3934.29;3942.67;POWER;BOTTOM_LAYER;0.000960299;0.000959966;0.00246639
3935.28;4283.23;TOP_LAYER;GND;0.000567403;0.000564577;0.0209354
3935.28;4283.23;GND;POWER;0.000564577;0.000578494;-0.00793179
3935.28;4283.23;POWER;BOTTOM_LAYER;0.000578494;0.000579565;-0.00793179
3938.23;3632.64;TOP_LAYER;GND;11.9536;11.9536;-0.00012163
3938.23;3632.64;GND;POWER;11.9536;11.9536;-0.00012163
3938.23;3632.64;POWER;BOTTOM_LAYER;11.9536;11.9536;1.31613e-11
3940.75;4112.95;TOP_LAYER;GND;11.9538;11.9538;2.25778e-05
3940.75;4112.95;GND;POWER;11.9538;11.9538;2.25778e-05
3940.75;4112.95;POWER;BOTTOM_LAYER;11.9538;11.9538;1.31613e-11
3941.18;3297.99;TOP_LAYER;GND;0.00153105;0.00153147;-0.00310874
3941.18;3297.99;GND;POWER;0.00153147;0.00153254;-0.000613489
3941.18;3297.99;POWER;BOTTOM_LAYER;0.00153254;0.00153262;-0.000613489
3941.18;3337.36;TOP_LAYER;GND;0.00153105;0.00153076;0.00211595
3941.18;3337.36;GND;POWER;0.00153076;0.00152951;0.000714154
3941.18;3337.36;POWER;BOTTOM_LAYER;0.00152951;0.00152941;0.000714154
3941.18;3376.73;TOP_LAYER;GND;0.00152609;0.00152594;0.00109581
3941.18;3376.73;GND;POWER;0.00152594;0.00152359;0.00134494
3941.18;3376.73;POWER;BOTTOM_LAYER;0.00152359;0.0015234;0.00134494
3941.18;3416.1;TOP_LAYER;GND;0.00151976;0.00151943;0.00249961
3941.18;3416.1;GND;POWER;0.00151943;0.00151491;0.0025766
3941.18;3416.1;POWER;BOTTOM_LAYER;0.00151491;0.00151456;0.0025766
3941.18;4365.9;TOP_LAYER;GND;0.000554997;0.000555251;-0.00188354
3941.18;4365.9;GND;POWER;0.000555251;0.000561133;-0.00335256
3941.18;4365.9;POWER;BOTTOM_LAYER;0.000561133;0.000561586;-0.00335256
3941.18;4405.27;TOP_LAYER;GND;0.000550094;0.000550328;-0.00173305
3941.18;4405.27;GND;POWER;0.000550328;0.000554861;-0.00258358
3941.18;4405.27;POWER;BOTTOM_LAYER;0.000554861;0.00055521;-0.00258358
3941.18;4444.64;TOP_LAYER;GND;0.000546881;0.000547107;-0.00167443
3941.18;4444.64;GND;POWER;0.000547107;0.000551392;-0.00244221
3941.18;4444.64;POWER;BOTTOM_LAYER;0.000551392;0.000551722;-0.00244221
3957.37;3462.36;TOP_LAYER;GND;0.00152167;0.00151322;0.0626247
3957.37;3462.36;GND;POWER;0.00151322;0.00150381;0.00536142
3957.37;3462.36;POWER;BOTTOM_LAYER;0.00150381;0.00150309;0.00536142
3958.35;3802.91;TOP_LAYER;GND;0.00103526;0.00103568;-0.003121
3958.35;3802.91;GND;POWER;0.00103568;0.00103865;-0.00169244
3958.35;3802.91;POWER;BOTTOM_LAYER;0.00103865;0.00103888;-0.00169244
3959.88;3942.67;TOP_LAYER;GND;0.000964828;0.000964627;0.00149312
3959.88;3942.67;GND;POWER;0.000964627;0.000960299;0.00246639
3959.88;3942.67;POWER;BOTTOM_LAYER;0.000960299;0.000959966;0.00246639
